,movieId,genres_x,tconst,titleType,primaryTitle,isAdult,startYear,endYear,runtimeMinutes,genres_y,directors,averageRating,numVotes
195,8042,Crime|Drama,tt0070379,movie,Mean Streets,0,1973,\N,112,"Crime,Drama,Thriller",Martin Scorsese,7.2,98998.0
196,8755,Documentary,tt0173772,movie,My Voyage to Italy,0,1999,\N,246,Documentary,Martin Scorsese,8.2,3012.0
197,8838,Drama|Romance,tt0071115,movie,Alice Doesn't Live Here Anymore,0,1974,\N,112,"Drama,Romance",Martin Scorsese,7.3,21191.0
198,8840,Drama,tt0063803,movie,Who's That Knocking at My Door,0,1967,\N,90,"Drama,Romance",Martin Scorsese,6.6,8234.0
199,26391,Drama|Musical|Romance,tt0076451,movie,"New York, New York",0,1977,\N,155,"Drama,Music,Musical",Martin Scorsese,6.7,18130.0
200,30812,Drama,tt0338751,movie,The Aviator,0,2004,\N,170,"Biography,Drama",Martin Scorsese,7.5,330775.0
201,38304,Documentary,tt0367555,tvEpisode,No Direction Home: Bob Dylan,0,2005,\N,359,"Biography,Documentary",Martin Scorsese,8.5,11110.0
202,48516,Crime|Drama|Thriller,tt0407887,movie,The Departed,0,2006,\N,151,"Crime,Drama,Thriller",Martin Scorsese,8.5,1175165.0
203,58879,Documentary|Musical|IMAX,tt0893382,movie,Shine a Light,0,2008,\N,122,"Biography,Documentary,Music",Martin Scorsese,7.2,11048.0
204,74458,Drama|Mystery|Thriller,tt1130884,movie,Shutter Island,0,2010,\N,138,"Mystery,Thriller",Martin Scorsese,8.2,1113632.0
205,84989,Documentary,tt0071680,movie,Italianamerican,0,1974,\N,49,Documentary,Martin Scorsese,7.5,2222.0
206,85190,Documentary,tt1734477,movie,Public Speaking,0,2010,\N,84,Documentary,Martin Scorsese,7.6,1582.0
207,89069,Documentary,tt0077157,movie,American Boy: A Profile of - Steven Prince,0,1978,\N,55,Documentary,Martin Scorsese,7.3,1145.0
208,89100,Documentary,tt0066416,movie,Street Scenes,0,1970,\N,75,Documentary,Martin Scorsese,6.4,240.0
209,90863,Documentary,tt1113829,movie,George Harrison: Living in the Material World,0,2011,\N,208,"Biography,Documentary,Music",Martin Scorsese,8.2,10503.0
210,90866,Children|Drama|Mystery,tt0970179,movie,Hugo,0,2011,\N,126,"Drama,Family,Fantasy",Martin Scorsese,7.5,302486.0
211,106782,Comedy|Crime|Drama,tt0993846,movie,The Wolf of Wall Street,0,2013,\N,180,"Biography,Crime,Drama",Martin Scorsese,8.2,1163026.0
212,120795,Drama|Horror,tt0061402,short,The Big Shave,0,1967,\N,6,"Drama,Horror,Short",Martin Scorsese,7.0,6120.0
213,120797,Comedy|Drama,tt0057680,short,What's a Nice Girl Like You Doing in a Place Like This?,0,1963,\N,9,"Comedy,Drama,Short",Martin Scorsese,6.4,1702.0
214,17,Drama|Romance,tt0114388,movie,Sense and Sensibility,0,1995,\N,136,"Drama,Romance",Ang Lee,7.6,101138.0
215,232,Comedy|Drama|Romance,tt0111797,movie,Eat Drink Man Woman,0,1994,\N,124,"Comedy,Drama,Romance",Ang Lee,7.8,18474.0
216,298,Drama,tt0105652,movie,Pushing Hands,0,1991,\N,105,"Comedy,Drama",Ang Lee,7.3,3674.0
217,1635,Drama,tt0119349,movie,The Ice Storm,0,1997,\N,112,Drama,Ang Lee,7.4,53165.0
218,3117,Drama|Romance|War,tt0134154,movie,Ride with the Devil,0,1999,\N,138,"Drama,Romance,War",Ang Lee,6.7,12916.0
219,3996,Action|Drama|Romance,tt0190332,movie,"Crouching Tiger, Hidden Dragon",0,2000,\N,120,"Action,Adventure,Fantasy",Ang Lee,7.8,251335.0
220,6534,Action|Adventure|Sci-Fi,tt0286716,movie,Hulk,0,2003,\N,138,"Action,Sci-Fi",Ang Lee,5.6,250206.0
221,7023,Comedy|Drama|Romance,tt0107156,movie,The Wedding Banquet,0,1993,\N,106,"Comedy,Drama,Romance",Ang Lee,7.6,13892.0
222,39183,Drama|Romance,tt0388795,movie,Brokeback Mountain,0,2005,\N,134,"Drama,Romance",Ang Lee,7.7,320256.0
223,55253,Drama|Romance|Thriller|War,tt0808357,movie,"Lust, Caution",0,2007,\N,157,"Drama,History,Romance",Ang Lee,7.5,37067.0
224,70984,Comedy,tt1127896,movie,Taking Woodstock,0,2009,\N,120,"Biography,Comedy,Drama",Ang Lee,6.7,28148.0
225,97938,Adventure|Drama|IMAX,tt0454876,movie,Life of Pi,0,2012,\N,127,"Adventure,Drama,Fantasy",Ang Lee,7.9,575580.0
226,120938,Action,tt0283994,short,Chosen,0,2001,\N,6,"Action,Short",Ang Lee,6.8,4555.0
227,19,Comedy,tt0112281,movie,Ace Ventura: When Nature Calls,0,1995,\N,90,"Adventure,Comedy,Crime",Steve Oedekerk,6.4,200978.0
228,5047,Action|Comedy,tt0240468,movie,Kung Pow: Enter the Fist,0,2002,\N,81,"Action,Comedy",Steve Oedekerk,6.2,43266.0
229,7048,Action|Adventure|Comedy|Crime,tt0119807,movie,Nothing to Lose,0,1997,\N,98,"Action,Adventure,Comedy",Steve Oedekerk,6.7,43532.0
230,47264,Animation|Children|Comedy,tt0414853,movie,Barnyard,0,2006,\N,90,"Adventure,Animation,Comedy",Steve Oedekerk,5.6,27523.0
231,20,Action|Comedy|Crime|Drama|Thriller,tt0113845,movie,Money Train,0,1995,\N,110,"Action,Comedy,Crime",Joseph Ruben,5.7,38572.0
232,2166,Crime|Drama|Romance|Thriller,tt0124595,movie,Return to Paradise,0,1998,\N,111,"Drama,Romance,Thriller",Joseph Ruben,6.9,13713.0
233,3770,Horror|Sci-Fi|Thriller,tt0087175,movie,Dreamscape,0,1984,\N,99,"Action,Adventure,Horror",Joseph Ruben,6.3,13608.0
234,4279,Crime,tt0098524,movie,True Believer,0,1989,\N,105,"Crime,Drama",Joseph Ruben,6.7,4353.0
235,4670,Horror|Thriller,tt0094035,movie,The Stepfather,0,1987,\N,89,"Horror,Thriller",Joseph Ruben,6.8,13064.0
236,5111,Drama|Thriller,tt0107034,movie,The Good Son,0,1993,\N,87,"Drama,Thriller",Joseph Ruben,6.4,36190.0
237,6810,Drama|Thriller,tt0102945,movie,Sleeping with the Enemy,0,1991,\N,99,"Drama,Thriller",Joseph Ruben,6.3,49442.0
238,8870,Drama|Mystery|Sci-Fi|Thriller,tt0356618,movie,The Forgotten,0,2004,\N,91,"Drama,Mystery,Sci-Fi",Joseph Ruben,5.8,63650.0
239,70889,Comedy,tt0075086,movie,The Pom Pom Girls,0,1976,\N,89,"Comedy,Romance",Joseph Ruben,5.0,997.0
240,120845,Drama|Mystery|Thriller,tt2055709,movie,Blindsided,0,2013,\N,90,"Drama,Thriller",Joseph Ruben,5.6,5027.0
241,21,Comedy|Crime|Thriller,tt0113161,movie,Get Shorty,0,1995,\N,105,"Comedy,Crime,Thriller",Barry Sonnenfeld,6.9,75150.0
242,410,Children|Comedy|Fantasy,tt0106220,movie,Addams Family Values,0,1993,\N,94,"Comedy,Fantasy",Barry Sonnenfeld,6.8,80978.0
243,453,Comedy|Romance,tt0106941,movie,For Love or Money,0,1993,\N,96,"Comedy,Drama,Romance",Barry Sonnenfeld,6.2,12608.0
244,1580,Action|Comedy|Sci-Fi,tt0119654,movie,Men in Black,0,1997,\N,98,"Action,Adventure,Comedy",Barry Sonnenfeld,7.3,511916.0
245,2124,Children|Comedy|Fantasy,tt0101272,movie,The Addams Family,0,1991,\N,99,"Comedy,Fantasy",Barry Sonnenfeld,6.9,135659.0
246,2701,Action|Comedy|Sci-Fi|Western,tt0120891,movie,Wild Wild West,0,1999,\N,106,"Action,Comedy,Sci-Fi",Barry Sonnenfeld,5.0,152132.0
247,4774,Comedy|Crime,tt0246464,movie,Big Trouble,0,2002,\N,85,"Comedy,Crime,Thriller",Barry Sonnenfeld,6.5,19619.0
248,5459,Action|Comedy|Sci-Fi,tt0120912,movie,Men in Black II,0,2002,\N,88,"Action,Adventure,Comedy",Barry Sonnenfeld,6.2,340628.0
249,45208,Adventure|Children|Comedy,tt0449089,movie,RV,0,2006,\N,99,"Adventure,Comedy,Family",Barry Sonnenfeld,5.5,55999.0
250,94777,Action|Comedy|Sci-Fi|IMAX,tt1409024,movie,Men in Black 3,0,2012,\N,106,"Action,Adventure,Comedy",Barry Sonnenfeld,6.8,332806.0
251,22,Crime|Drama|Horror|Mystery|Thriller,tt0112722,movie,Copycat,0,1995,\N,123,"Drama,Mystery,Thriller",Jon Amiel,6.6,53544.0
252,1689,Comedy|Crime|Thriller,tt0120483,movie,The Man Who Knew Too Little,0,1997,\N,94,"Comedy,Crime,Drama",Jon Amiel,6.7,29886.0
253,2605,Crime|Thriller,tt0137494,movie,Entrapment,0,1999,\N,113,"Action,Crime,Romance",Jon Amiel,6.3,106888.0
254,2875,Drama|Mystery|Romance,tt0108185,movie,Sommersby,0,1993,\N,114,"Drama,Mystery,Romance",Jon Amiel,6.2,19059.0
255,6038,Comedy|Romance,tt0100822,movie,Tune in Tomorrow...,0,1990,\N,107,"Comedy,Romance",Jon Amiel,6.2,1702.0
256,6264,Action|Drama|Sci-Fi|Thriller,tt0298814,movie,The Core,0,2003,\N,135,"Action,Adventure,Sci-Fi",Jon Amiel,5.5,92858.0
257,7129,Comedy|Drama|Romance,tt0098153,movie,Queen of Hearts,0,1989,\N,112,Comedy,Jon Amiel,6.7,462.0
258,72228,Drama,tt0974014,movie,Creation,0,2009,\N,108,"Biography,Drama,Romance",Jon Amiel,6.7,13819.0
259,126389,Drama,tt3361004,tvMovie,Deliverance Creek,0,2014,\N,87,"Drama,Romance,Western",Jon Amiel,5.9,598.0
260,23,Action|Crime|Thriller,tt0112401,movie,Assassins,0,1995,\N,132,"Action,Crime,Thriller",Richard Donner,6.4,77060.0
261,368,Adventure|Comedy|Western,tt0110478,movie,Maverick,0,1994,\N,127,"Action,Adventure,Comedy",Richard Donner,7.0,100822.0
262,1350,Horror|Mystery|Thriller,tt0075005,movie,The Omen,0,1976,\N,111,Horror,Richard Donner,7.5,106515.0
263,1597,Drama|Mystery|Romance|Thriller,tt0118883,movie,Conspiracy Theory,0,1997,\N,135,"Action,Mystery,Thriller",Richard Donner,6.7,92980.0
264,1918,Action|Comedy|Crime|Thriller,tt0122151,movie,Lethal Weapon 4,0,1998,\N,127,"Action,Crime,Thriller",Richard Donner,6.7,152237.0
265,2000,Action|Comedy|Crime|Drama,tt0093409,movie,Lethal Weapon,0,1987,\N,109,"Action,Crime,Thriller",Richard Donner,7.6,234451.0
266,2001,Action|Comedy|Crime|Drama,tt0097733,movie,Lethal Weapon 2,0,1989,\N,114,"Action,Crime,Thriller",Richard Donner,7.2,160476.0
267,2002,Action|Comedy|Crime|Drama,tt0104714,movie,Lethal Weapon 3,0,1992,\N,118,"Action,Crime,Thriller",Richard Donner,6.7,155973.0
268,2005,Action|Adventure|Children|Comedy|Fantasy,tt0089218,movie,The Goonies,0,1985,\N,114,"Adventure,Comedy,Family",Richard Donner,7.8,241617.0
269,2640,Action|Adventure|Sci-Fi,tt0078346,movie,Superman,0,1978,\N,143,"Action,Adventure,Drama",Richard Donner,7.3,157873.0
270,3087,Comedy|Fantasy|Romance,tt0096061,movie,Scrooged,0,1988,\N,101,"Comedy,Drama,Fantasy",Richard Donner,7.0,84060.0
271,3479,Adventure|Fantasy|Romance,tt0089457,movie,Ladyhawke,0,1985,\N,121,"Adventure,Comedy,Drama",Richard Donner,7.0,42931.0
272,4929,Comedy,tt0084809,movie,The Toy,0,1982,\N,102,Comedy,Richard Donner,5.9,11089.0
273,5190,Drama,tt0080928,movie,Inside Moves,0,1980,\N,113,"Comedy,Drama,Romance",Richard Donner,7.2,1507.0
274,6959,Action|Adventure|Sci-Fi,tt0300556,movie,Timeline,0,2003,\N,116,"Action,Adventure,Sci-Fi",Richard Donner,5.7,59954.0
275,43936,Crime|Thriller,tt0450232,movie,16 Blocks,0,2006,\N,102,"Action,Crime,Drama",Richard Donner,6.6,125737.0
276,111694,Comedy|Drama|Romance,tt0064598,movie,London Affair,0,1970,\N,98,"Comedy,Drama,Romance",Richard Donner,5.5,838.0
277,124753,Action|Comedy|Thriller,tt0063534,movie,Salt and Pepper,0,1968,\N,102,"Comedy,Crime,Thriller",Richard Donner,5.2,530.0
278,24,Drama|Sci-Fi,tt0114168,movie,Powder,0,1995,\N,111,"Drama,Fantasy,Mystery",Victor Salva,6.6,28302.0
279,4744,Horror,tt0263488,movie,Jeepers Creepers,0,2001,\N,90,"Horror,Mystery",Victor Salva,6.2,110406.0
280,6695,Horror|Thriller,tt0301470,movie,Jeepers Creepers 2,0,2003,\N,106,Horror,Victor Salva,5.6,58035.0
281,45503,Drama,tt0438315,movie,Peaceful Warrior,0,2006,\N,120,"Drama,Romance,Sport",Victor Salva,7.3,26454.0
282,97722,Horror|Thriller,tt1840388,movie,Rosewood Lane,0,2011,\N,97,"Drama,Horror,Mystery",Victor Salva,4.6,3387.0
283,104513,Horror,tt0094886,movie,Clownhouse,0,1989,\N,81,Horror,Victor Salva,5.6,4307.0
284,110860,Crime|Horror|Mystery|Thriller,tt0113939,movie,The Nature of the Beast,0,1995,\N,91,"Crime,Horror,Mystery",Victor Salva,6.4,1910.0
285,116608,Horror|Thriller,tt1385543,movie,Dark House,0,2014,\N,102,"Horror,Thriller",Victor Salva,4.7,2405.0
286,25,Drama|Romance,tt0113627,movie,Leaving Las Vegas,0,1995,\N,111,"Drama,Romance",Mike Figgis,7.5,113660.0
287,211,Drama,tt0109340,movie,The Browning Version,0,1994,\N,97,Drama,Mike Figgis,7.2,2996.0
288,498,Drama|Romance,tt0107611,movie,Mr. Jones,0,1993,\N,114,"Drama,Romance",Mike Figgis,5.8,6780.0
289,1668,Drama,tt0119832,movie,One Night Stand,0,1997,\N,102,"Drama,Romance",Mike Figgis,5.8,6525.0
290,2674,Drama|Fantasy,tt0126859,movie,The Loss of Sexual Innocence,0,1999,\N,106,Drama,Mike Figgis,5.4,3059.0
291,3116,Drama,tt0189744,movie,Miss Julie,0,1999,\N,103,Drama,Mike Figgis,6.2,1437.0
292,3571,Comedy|Drama,tt0220100,movie,Timecode,0,2000,\N,97,"Drama,Romance",Mike Figgis,6.0,6437.0
293,4547,Crime|Drama,tt0096180,movie,Stormy Monday,0,1988,\N,93,"Crime,Drama,Music",Mike Figgis,6.2,3597.0
294,4707,Mystery|Thriller,tt0102299,movie,Liebestraum,0,1991,\N,112,"Mystery,Thriller",Mike Figgis,6.0,1454.0
295,6569,Comedy,tt0278487,movie,Hotel,0,2001,\N,93,Comedy,Mike Figgis,4.1,1930.0
296,6751,Drama|Thriller,tt0331468,movie,Cold Creek Manor,0,2003,\N,118,"Drama,Mystery,Thriller",Mike Figgis,5.0,20922.0
297,7791,Crime|Thriller,tt0099850,movie,Internal Affairs,0,1990,\N,115,"Crime,Drama,Thriller",Mike Figgis,6.5,17432.0
298,26,Drama,tt0114057,movie,Othello,0,1995,\N,123,"Drama,Romance",Oliver Parker,6.8,8971.0
299,2690,Comedy|Romance,tt0122541,movie,An Ideal Husband,0,1999,\N,97,"Comedy,Romance",Oliver Parker,6.8,15076.0
300,5380,Comedy|Drama|Romance,tt0278500,movie,The Importance of Being Earnest,0,2002,\N,97,"Comedy,Drama,Romance",Oliver Parker,6.8,21985.0
301,69332,Mystery|Thriller,tt0478149,movie,Fade to Black,0,2006,\N,99,"Mystery,Thriller",Oliver Parker,5.4,781.0
302,70740,Comedy|Drama,tt0831299,movie,I Really Hate My Job,0,2007,\N,90,"Comedy,Drama",Oliver Parker,5.2,1112.0
303,74868,Drama|Horror|Sci-Fi,tt1235124,movie,Dorian Gray,0,2009,\N,112,"Drama,Fantasy,Mystery",Oliver Parker,6.3,60432.0
304,90522,Adventure|Comedy|Thriller,tt1634122,movie,Johnny English Reborn,0,2011,\N,101,"Action,Adventure,Comedy",Oliver Parker,6.3,119544.0
305,27,Children|Drama,tt0114011,movie,Now and Then,0,1995,\N,100,"Comedy,Drama,Romance",Lesli Linka Glatter,6.8,26856.0
306,1820,Drama|Romance,tt0120108,movie,The Proposition,0,1998,\N,110,"Drama,Romance",Lesli Linka Glatter,6.2,2063.0
307,28,Drama|Romance,tt0114117,tvEpisode,Persuasion,0,1995,\N,107,Drama,Roger Michell,7.7,9930.0
308,2671,Comedy|Romance,tt0125439,movie,Notting Hill,0,1999,\N,124,"Comedy,Drama,Romance",Roger Michell,7.1,270094.0
309,5293,Drama|Thriller,tt0264472,movie,Changing Lanes,0,2002,\N,98,"Drama,Thriller",Roger Michell,6.5,66516.0
310,8365,Drama,tt0323298,movie,The Mother,0,2003,\N,112,"Drama,Romance",Roger Michell,6.7,3966.0
311,8956,Drama,tt0375735,movie,Enduring Love,0,2004,\N,100,"Drama,Mystery,Romance",Roger Michell,6.4,9827.0
312,50274,Drama|Romance,tt0489327,movie,Venus,0,2006,\N,95,"Comedy,Drama,Romance",Roger Michell,7.1,12320.0
313,81784,Comedy|Drama|Romance,tt1126618,movie,Morning Glory,0,2010,\N,107,"Comedy,Drama,Romance",Roger Michell,6.5,73380.0
314,82602,Drama,tt0127319,movie,Titanic Town,0,1998,\N,100,Drama,Roger Michell,6.3,408.0
315,98836,Comedy|Drama,tt1477855,movie,Hyde Park on Hudson,0,2012,\N,94,"Biography,Comedy,Drama",Roger Michell,5.8,11214.0
316,110796,Comedy|Drama,tt2392326,movie,Le Week-end,0,2013,\N,93,"Comedy,Drama,Romance",Roger Michell,6.3,7723.0
317,30,Crime|Drama,tt0115012,movie,Shanghai Triad,0,1995,\N,108,"Crime,Drama,History",Yimou Zhang,7.1,5141.0
318,326,Drama,tt0110081,movie,To Live,0,1994,\N,133,"Drama,War",Yimou Zhang,8.3,15894.0
319,1280,Drama,tt0101640,movie,Raise the Red Lantern,0,1991,\N,125,"Drama,History,Romance",Yimou Zhang,8.1,29239.0
320,2972,Drama|War,tt0093206,movie,Red Sorghum,0,1988,\N,91,"Drama,History,Romance",Yimou Zhang,7.4,7910.0
321,3289,Drama,tt0209189,movie,Not One Less,0,1999,\N,106,Drama,Yimou Zhang,7.7,8202.0
322,5484,Comedy|Drama,tt0303243,movie,Happy Times,0,2000,\N,102,"Comedy,Drama,Romance",Yimou Zhang,7.4,3853.0
323,6668,Drama|Romance,tt0235060,movie,The Road Home,0,1999,\N,89,"Drama,History,Romance",Yimou Zhang,7.8,12300.0
324,7090,Action|Adventure|Drama,tt0299977,movie,Hero,0,2002,\N,120,"Action,Adventure,History",Yimou Zhang,7.9,173107.0
325,8983,Action|Drama|Romance,tt0385004,movie,House of Flying Daggers,0,2004,\N,119,"Action,Adventure,Drama",Yimou Zhang,7.5,107229.0
326,26788,Comedy|Drama,tt0105197,movie,The Story of Qiu Ju,0,1992,\N,100,"Comedy,Drama",Yimou Zhang,7.6,5411.0
327,42935,Drama,tt0437447,movie,Riding Alone for Thousands of Miles,0,2005,\N,107,Drama,Yimou Zhang,7.3,4850.0
328,50005,Action|Drama,tt0473444,movie,Curse of the Golden Flower,0,2006,\N,114,"Action,Drama,History",Yimou Zhang,7.0,42008.0
329,86624,Comedy|Drama,tt1428556,movie,"A Woman, a Gun and a Noodle Shop",0,2009,\N,95,"Comedy,Drama",Yimou Zhang,5.6,2954.0
330,92243,Drama|War,tt1410063,movie,The Flowers of War,0,2011,\N,146,"Drama,History,Romance",Yimou Zhang,7.6,49240.0
331,112288,Drama,tt3125472,movie,Coming Home,0,2014,\N,109,"Drama,Romance",Yimou Zhang,7.2,5366.0
332,31,Drama,tt0112792,movie,Dangerous Minds,0,1995,\N,99,"Biography,Drama",John N. Smith,6.6,48101.0
333,121,Drama,tt0106473,tvMovie,The Boys of St. Vincent,0,1992,\N,93,Drama,John N. Smith,7.5,1568.0
334,1807,Drama,tt0120642,movie,"A Cool, Dry Place",0,1998,\N,97,Drama,John N. Smith,6.2,2852.0
335,86550,Drama|Romance,tt1213921,movie,Love & Savagery,0,2009,\N,95,"Drama,Romance",John N. Smith,6.6,281.0
336,32,Mystery|Sci-Fi|Thriller,tt0114746,movie,12 Monkeys,0,1995,\N,129,"Mystery,Sci-Fi,Thriller",Terry Gilliam,8.0,573320.0
337,1199,Fantasy|Sci-Fi,tt0088846,movie,Brazil,0,1985,\N,132,"Drama,Sci-Fi",Terry Gilliam,7.9,186175.0
338,1884,Adventure|Comedy|Drama,tt0120669,movie,Fear and Loathing in Las Vegas,0,1998,\N,118,"Adventure,Comedy,Drama",Terry Gilliam,7.6,257791.0
339,2968,Adventure|Comedy|Fantasy|Sci-Fi,tt0081633,movie,Time Bandits,0,1981,\N,116,"Adventure,Comedy,Fantasy",Terry Gilliam,7.0,58039.0
340,3108,Comedy|Drama|Fantasy|Romance,tt0101889,movie,The Fisher King,0,1991,\N,137,"Comedy,Drama,Fantasy",Terry Gilliam,7.5,78687.0
341,4467,Adventure|Comedy|Fantasy,tt0096764,movie,The Adventures of Baron Munchausen,0,1988,\N,126,"Adventure,Comedy,Fantasy",Terry Gilliam,7.2,50357.0
342,4911,Adventure|Comedy|Fantasy,tt0076221,movie,Jabberwocky,0,1977,\N,105,"Adventure,Comedy,Fantasy",Terry Gilliam,6.2,13200.0
343,36401,Comedy|Fantasy|Horror|Thriller,tt0355295,movie,The Brothers Grimm,0,2005,\N,118,"Action,Adventure,Comedy",Terry Gilliam,5.9,115474.0
344,47465,Drama|Fantasy|Thriller,tt0410764,movie,Tideland,0,2005,\N,120,"Drama,Fantasy,Horror",Terry Gilliam,6.5,31688.0
345,69951,Drama|Fantasy,tt1054606,movie,The Imaginarium of Doctor Parnassus,0,2009,\N,123,"Adventure,Comedy,Fantasy",Terry Gilliam,6.8,143632.0
346,104520,Adventure|Comedy,tt0215685,short,The Crimson Permanent Assurance,0,1983,\N,16,"Adventure,Comedy,Fantasy",Terry Gilliam,7.9,4750.0
347,109187,Drama|Fantasy|Sci-Fi,tt2333804,movie,The Zero Theorem,0,2013,\N,107,"Comedy,Drama,Fantasy",Terry Gilliam,6.1,45111.0
348,33,Adventure|Romance|IMAX,tt0114952,movie,Wings of Courage,0,1995,\N,50,"Adventure,Romance",Jean-Jacques Annaud,6.4,609.0
349,1619,Adventure|Drama|War,tt0120102,movie,Seven Years in Tibet,0,1997,\N,136,"Adventure,Biography,Drama",Jean-Jacques Annaud,7.1,127311.0
350,2467,Crime|Drama|Mystery|Thriller,tt0091605,movie,The Name of the Rose,0,1986,\N,130,"Crime,Drama,Mystery",Jean-Jacques Annaud,7.7,101077.0
351,3036,Adventure|Drama,tt0082484,movie,Quest for Fire,0,1981,\N,100,"Adventure,Drama,History",Jean-Jacques Annaud,7.3,20589.0
352,3412,Adventure|Children|Drama,tt0095800,movie,The Bear,0,1988,\N,96,"Adventure,Drama,Family",Jean-Jacques Annaud,7.7,16468.0
353,4223,Drama|War,tt0215750,movie,Enemy at the Gates,0,2001,\N,131,"Drama,History,War",Jean-Jacques Annaud,7.6,241254.0
354,7010,Drama|Romance,tt0101316,movie,The Lover,0,1992,\N,115,"Biography,Drama,Romance",Jean-Jacques Annaud,6.9,19076.0
355,7106,Drama|War,tt0074972,movie,Black and White in Color,0,1976,\N,90,"Comedy,Drama,War",Jean-Jacques Annaud,6.9,1385.0
356,8534,Adventure|Children|Drama,tt0338512,movie,Two Brothers,0,2004,\N,109,"Adventure,Drama,Family",Jean-Jacques Annaud,7.1,14383.0
357,98477,Comedy|Drama,tt0079002,movie,Hothead,0,1979,\N,89,"Comedy,Drama,Sport",Jean-Jacques Annaud,7.2,1617.0
358,102174,Adventure|Drama,tt1701210,movie,Day of the Falcon,0,2011,\N,130,"Action,Drama,History",Jean-Jacques Annaud,6.7,11151.0
359,129675,Adventure,tt2909116,movie,Wolf Totem,0,2015,\N,121,"Adventure,Drama",Jean-Jacques Annaud,6.7,5473.0
360,34,Children|Drama,tt0112431,movie,Babe,0,1995,\N,91,"Comedy,Drama,Family",Chris Noonan,6.8,115987.0
361,50160,Drama,tt0482546,movie,Miss Potter,0,2006,\N,88,"Biography,Drama,Romance",Chris Noonan,6.9,27675.0
362,35,Drama|Romance,tt0112637,movie,Carrington,0,1995,\N,121,"Biography,Drama,Romance",Christopher Hampton,6.8,5065.0
363,1040,Drama,tt0117582,movie,The Secret Agent,0,1996,\N,95,"Drama,Thriller",Christopher Hampton,5.7,2203.0
364,36,Crime|Drama,tt0112818,movie,Dead Man Walking,0,1995,\N,122,"Crime,Drama",Tim Robbins,7.5,87845.0
365,1171,Comedy,tt0103850,movie,Bob Roberts,0,1992,\N,102,"Comedy,Drama",Tim Robbins,7.0,13037.0
366,3145,Drama,tt0150216,movie,Cradle Will Rock,0,1999,\N,132,Drama,Tim Robbins,6.8,8746.0
367,37,Documentary|IMAX,tt0112286,movie,Across the Sea of Time,0,1995,\N,51,"Adventure,Drama,Family",Stephen Low,6.0,235.0
368,4864,Documentary|IMAX,tt0105601,movie,Titanica,0,1992,\N,95,"Documentary,History",Stephen Low,6.4,364.0
369,38,Children|Comedy,tt0113442,movie,It Takes Two,0,1995,\N,101,"Comedy,Family,Romance",Andy Tennant,5.9,20613.0
370,1457,Comedy|Drama|Romance,tt0119141,movie,Fools Rush In,0,1997,\N,109,"Comedy,Drama,Romance",Andy Tennant,6.1,32290.0
371,2125,Comedy|Drama|Romance,tt0120631,movie,Ever After: A Cinderella Story,0,1998,\N,121,"Comedy,Drama,Romance",Andy Tennant,7.0,68896.0
372,3155,Drama|Romance,tt0166485,movie,Anna and the King,0,1999,\N,148,"Drama,History,Romance",Andy Tennant,6.7,35483.0
373,5620,Comedy|Romance,tt0256415,movie,Sweet Home Alabama,0,2002,\N,108,"Comedy,Romance",Andy Tennant,6.2,101589.0
374,31685,Comedy|Romance,tt0386588,movie,Hitch,0,2005,\N,118,"Comedy,Romance",Andy Tennant,6.6,293701.0
375,57951,Action|Adventure|Comedy|Romance,tt0770752,movie,Fool's Gold,0,2008,\N,112,"Action,Adventure,Comedy",Andy Tennant,5.7,73177.0
376,75805,Action|Comedy|Romance,tt1038919,movie,The Bounty Hunter,0,2010,\N,110,"Action,Comedy,Romance",Andy Tennant,5.6,120463.0
377,39,Comedy|Romance,tt0112697,movie,Clueless,0,1995,\N,97,"Comedy,Romance",Amy Heckerling,6.8,181841.0
378,2794,Adventure|Comedy|Romance,tt0089670,movie,National Lampoon's European Vacation,0,1985,\N,95,"Adventure,Comedy",Amy Heckerling,6.2,57566.0
379,3210,Comedy|Drama|Romance,tt0083929,movie,Fast Times at Ridgemont High,0,1982,\N,90,"Comedy,Drama",Amy Heckerling,7.2,93477.0
380,3616,Comedy|Romance,tt0217630,movie,Loser,0,2000,\N,98,"Comedy,Romance",Amy Heckerling,5.3,26455.0
381,4621,Comedy|Romance,tt0097778,movie,Look Who's Talking,0,1989,\N,93,Comedy,Amy Heckerling,5.9,76580.0
382,5568,Comedy,tt0087507,movie,Johnny Dangerously,0,1984,\N,90,"Comedy,Crime",Amy Heckerling,6.6,13132.0
